gene_cluster_id	Pangenome	Environment	Enviro_Specific
GC_00007991	Singleton	NA	NA
GC_00007992	Singleton	NA	NA
GC_00007993	Singleton	NA	NA
GC_00007994	Singleton	NA	NA
GC_00007995	Singleton	NA	NA
GC_00007996	Singleton	NA	NA
GC_00007997	Singleton	NA	NA
GC_00007998	Singleton	NA	NA
GC_00007999	Singleton	NA	NA
GC_00008000	Singleton	NA	NA
GC_00008001	Singleton	NA	NA
GC_00008002	Singleton	NA	NA
GC_00008003	Singleton	NA	NA
GC_00008004	Singleton	NA	NA
GC_00008005	Singleton	NA	NA
GC_00008006	Singleton	NA	NA
GC_00008007	Singleton	NA	NA
GC_00008008	Singleton	NA	NA
GC_00008009	Singleton	NA	NA
GC_00008010	Singleton	NA	NA
GC_00008011	Singleton	NA	NA
GC_00008012	Singleton	NA	NA
GC_00008013	Singleton	NA	NA
GC_00008014	Singleton	NA	NA
GC_00008015	Singleton	NA	NA
GC_00008016	Singleton	NA	NA
GC_00008017	Singleton	NA	NA
GC_00008018	Singleton	NA	NA
GC_00008019	Singleton	NA	NA
GC_00008020	Singleton	NA	NA
GC_00008021	Singleton	NA	NA
GC_00008022	Singleton	NA	NA
GC_00008023	Singleton	NA	NA
GC_00008024	Singleton	NA	NA
GC_00008025	Singleton	NA	NA
GC_00008026	Singleton	NA	NA
GC_00008027	Singleton	NA	NA
GC_00008028	Singleton	NA	NA
GC_00008029	Singleton	NA	NA
GC_00008030	Singleton	NA	NA
GC_00008031	Singleton	NA	NA
GC_00008032	Singleton	NA	NA
GC_00008033	Singleton	NA	NA
GC_00008034	Singleton	NA	NA
GC_00008035	Singleton	NA	NA
GC_00008036	Singleton	NA	NA
GC_00008037	Singleton	NA	NA
GC_00008038	Singleton	NA	NA
GC_00008039	Singleton	NA	NA
GC_00008040	Singleton	NA	NA
GC_00008041	Singleton	NA	NA
GC_00008042	Singleton	NA	NA
GC_00008043	Singleton	NA	NA
GC_00008044	Singleton	NA	NA
GC_00008045	Singleton	NA	NA
GC_00008046	Singleton	NA	NA
GC_00008047	Singleton	NA	NA
GC_00008048	Singleton	NA	NA
GC_00008049	Singleton	NA	NA
GC_00008050	Singleton	NA	NA
GC_00008051	Singleton	NA	NA
GC_00008052	Singleton	NA	NA
GC_00008053	Singleton	NA	NA
GC_00008054	Singleton	NA	NA
GC_00008055	Singleton	NA	NA
GC_00008056	Singleton	NA	NA
GC_00008057	Singleton	NA	NA
GC_00008058	Singleton	NA	NA
GC_00008059	Singleton	NA	NA
GC_00008060	Singleton	NA	NA
GC_00008061	Singleton	NA	NA
GC_00008062	Singleton	NA	NA
GC_00008063	Singleton	NA	NA
GC_00008064	Singleton	NA	NA
GC_00008065	Singleton	NA	NA
GC_00008066	Singleton	NA	NA
GC_00008067	Singleton	NA	NA
GC_00008068	Singleton	NA	NA
GC_00008069	Singleton	NA	NA
GC_00008070	Singleton	NA	NA
GC_00008071	Singleton	NA	NA
GC_00008072	Singleton	NA	NA
GC_00008073	Singleton	NA	NA
GC_00008074	Singleton	NA	NA
GC_00008075	Singleton	NA	NA
GC_00008076	Singleton	NA	NA
GC_00008077	Singleton	NA	NA
GC_00008078	Singleton	NA	NA
GC_00008079	Singleton	NA	NA
GC_00008080	Singleton	NA	NA
GC_00008081	Singleton	NA	NA
GC_00008082	Singleton	NA	NA
GC_00008083	Singleton	NA	NA
GC_00008084	Singleton	NA	NA
GC_00008085	Singleton	NA	NA
GC_00008086	Singleton	NA	NA
GC_00008087	Singleton	NA	NA
GC_00008088	Singleton	NA	NA
GC_00008089	Singleton	NA	NA
GC_00008090	Singleton	NA	NA
GC_00008091	Singleton	NA	NA
GC_00008092	Singleton	NA	NA
GC_00008093	Singleton	NA	NA
GC_00008094	Singleton	NA	NA
GC_00008095	Singleton	NA	NA
GC_00008096	Singleton	NA	NA
GC_00008097	Singleton	NA	NA
GC_00008098	Singleton	NA	NA
GC_00008099	Singleton	NA	NA
GC_00008100	Singleton	NA	NA
GC_00008101	Singleton	NA	NA
GC_00008102	Singleton	NA	NA
GC_00008103	Singleton	NA	NA
GC_00008104	Singleton	NA	NA
GC_00008105	Singleton	NA	NA
GC_00008106	Singleton	NA	NA
GC_00008107	Singleton	NA	NA
GC_00008108	Singleton	NA	NA
GC_00008109	Singleton	NA	NA
GC_00008110	Singleton	NA	NA
GC_00008111	Singleton	NA	NA
GC_00008112	Singleton	NA	NA
GC_00008113	Singleton	NA	NA
GC_00008114	Singleton	NA	NA
GC_00008115	Singleton	NA	NA
GC_00008116	Singleton	NA	NA
GC_00008117	Singleton	NA	NA
GC_00008118	Singleton	NA	NA
GC_00008119	Singleton	NA	NA
GC_00008120	Singleton	NA	NA
GC_00008121	Singleton	NA	NA
GC_00008122	Singleton	NA	NA
GC_00008123	Singleton	NA	NA
GC_00008124	Singleton	NA	NA
GC_00008125	Singleton	NA	NA
GC_00008126	Singleton	NA	NA
GC_00008127	Singleton	NA	NA
GC_00008128	Singleton	NA	NA
GC_00008129	Singleton	NA	NA
GC_00008130	Singleton	NA	NA
GC_00008131	Singleton	NA	NA
GC_00008132	Singleton	NA	NA
GC_00008133	Singleton	NA	NA
GC_00008134	Singleton	NA	NA
GC_00008135	Singleton	NA	NA
GC_00008136	Singleton	NA	NA
GC_00008137	Singleton	NA	NA
GC_00008138	Singleton	NA	NA
GC_00008139	Singleton	NA	NA
GC_00008140	Singleton	NA	NA
GC_00008141	Singleton	NA	NA
GC_00008142	Singleton	NA	NA
GC_00008143	Singleton	NA	NA
GC_00008144	Singleton	NA	NA
GC_00008145	Singleton	NA	NA
GC_00008146	Singleton	NA	NA
GC_00008147	Singleton	NA	NA
GC_00008148	Singleton	NA	NA
GC_00008149	Singleton	NA	NA
GC_00008150	Singleton	NA	NA
GC_00008151	Singleton	NA	NA
GC_00008152	Singleton	NA	NA
GC_00008153	Singleton	NA	NA
GC_00008154	Singleton	NA	NA
GC_00008155	Singleton	NA	NA
GC_00008156	Singleton	NA	NA
GC_00008157	Singleton	NA	NA
GC_00008158	Singleton	NA	NA
GC_00008159	Singleton	NA	NA
GC_00008160	Singleton	NA	NA
GC_00008161	Singleton	NA	NA
GC_00008162	Singleton	NA	NA
GC_00008163	Singleton	NA	NA
GC_00008164	Singleton	NA	NA
GC_00008165	Singleton	NA	NA
GC_00008166	Singleton	NA	NA
GC_00008167	Singleton	NA	NA
GC_00008168	Singleton	NA	NA
GC_00008169	Singleton	NA	NA
GC_00008170	Singleton	NA	NA
GC_00008171	Singleton	NA	NA
GC_00008172	Singleton	NA	NA
GC_00008173	Singleton	NA	NA
GC_00008174	Singleton	NA	NA
GC_00008175	Singleton	NA	NA
GC_00008176	Singleton	NA	NA
GC_00008177	Singleton	NA	NA
GC_00008178	Singleton	NA	NA
GC_00008179	Singleton	NA	NA
GC_00008180	Singleton	NA	NA
GC_00008181	Singleton	NA	NA
GC_00008182	Singleton	NA	NA
GC_00008183	Singleton	NA	NA
GC_00008184	Singleton	NA	NA
GC_00008185	Singleton	NA	NA
GC_00008186	Singleton	NA	NA
GC_00008187	Singleton	NA	NA
GC_00008188	Singleton	NA	NA
GC_00008189	Singleton	NA	NA
GC_00008190	Singleton	NA	NA
GC_00008191	Singleton	NA	NA
GC_00008192	Singleton	NA	NA
GC_00008193	Singleton	NA	NA
GC_00008194	Singleton	NA	NA
GC_00008195	Singleton	NA	NA
GC_00008196	Singleton	NA	NA
GC_00008197	Singleton	NA	NA
GC_00008198	Singleton	NA	NA
GC_00008199	Singleton	NA	NA
GC_00008200	Singleton	NA	NA
GC_00008201	Singleton	NA	NA
GC_00008202	Singleton	NA	NA
GC_00008203	Singleton	NA	NA
GC_00008204	Singleton	NA	NA
GC_00008205	Singleton	NA	NA
GC_00008206	Singleton	NA	NA
GC_00008207	Singleton	NA	NA
GC_00008208	Singleton	NA	NA
GC_00008209	Singleton	NA	NA
GC_00008210	Singleton	NA	NA
GC_00008211	Singleton	NA	NA
GC_00008212	Singleton	NA	NA
GC_00008213	Singleton	NA	NA
GC_00008214	Singleton	NA	NA
GC_00008215	Singleton	NA	NA
GC_00008216	Singleton	NA	NA
GC_00008217	Singleton	NA	NA
GC_00008218	Singleton	NA	NA
GC_00008219	Singleton	NA	NA
GC_00008220	Singleton	NA	NA
GC_00008221	Singleton	NA	NA
GC_00008222	Singleton	NA	NA
GC_00008223	Singleton	NA	NA
GC_00008224	Singleton	NA	NA
GC_00008225	Singleton	NA	NA
GC_00008226	Singleton	NA	NA
GC_00008227	Singleton	NA	NA
GC_00008228	Singleton	NA	NA
GC_00008229	Singleton	NA	NA
GC_00008230	Singleton	NA	NA
GC_00008231	Singleton	NA	NA
GC_00008232	Singleton	NA	NA
GC_00008233	Singleton	NA	NA
GC_00008234	Singleton	NA	NA
GC_00008235	Singleton	NA	NA
GC_00008236	Singleton	NA	NA
GC_00008237	Singleton	NA	NA
GC_00008238	Singleton	NA	NA
GC_00008239	Singleton	NA	NA
GC_00008240	Singleton	NA	NA
GC_00008241	Singleton	NA	NA
GC_00008242	Singleton	NA	NA
GC_00000011	eleven	NA	NA
GC_00000041	eleven	NA	NA
GC_00000130	eleven	NA	NA
GC_00000235	eleven	NA	NA
GC_00000302	eleven	NA	NA
GC_00000400	eleven	NA	NA
GC_00000484	eleven	NA	NA
GC_00000493	eleven	NA	NA
GC_00000513	eleven	NA	NA
GC_00000689	eleven	NA	NA
GC_00000743	eleven	NA	NA
GC_00000773	eleven	NA	NA
GC_00000808	eleven	NA	NA
GC_00000809	eleven	NA	NA
GC_00000810	eleven	NA	NA
GC_00000811	eleven	NA	NA
GC_00000812	eleven	NA	NA
GC_00000813	eleven	NA	NA
GC_00000814	eleven	NA	NA
GC_00000815	eleven	NA	NA
GC_00000816	eleven	NA	NA
GC_00000818	eleven	NA	NA
GC_00000819	eleven	NA	NA
GC_00000820	eleven	NA	NA
GC_00000821	eleven	NA	NA
GC_00000823	eleven	NA	NA
GC_00000824	eleven	NA	NA
GC_00000825	eleven	NA	NA
GC_00000826	eleven	NA	NA
GC_00000828	eleven	NA	NA
GC_00000829	eleven	NA	NA
GC_00000830	eleven	NA	NA
GC_00000831	eleven	NA	NA
GC_00000832	eleven	NA	NA
GC_00000833	eleven	NA	NA
GC_00000834	eleven	NA	NA
GC_00000835	eleven	NA	NA
GC_00000836	eleven	NA	NA
GC_00000838	eleven	NA	NA
GC_00000839	eleven	NA	NA
GC_00000840	eleven	NA	NA
GC_00000841	eleven	NA	NA
GC_00000844	eleven	NA	NA
GC_00000845	eleven	NA	NA
GC_00000846	eleven	NA	NA
GC_00000847	eleven	NA	NA
GC_00000848	eleven	NA	NA
GC_00000850	eleven	NA	NA
GC_00000851	eleven	NA	NA
GC_00000852	eleven	NA	NA
GC_00000853	eleven	NA	NA
GC_00000854	eleven	NA	NA
GC_00000855	eleven	NA	NA
GC_00000856	eleven	NA	NA
GC_00000857	eleven	NA	NA
GC_00000858	eleven	NA	NA
GC_00000859	eleven	NA	NA
GC_00000860	eleven	NA	NA
GC_00000861	eleven	NA	NA
GC_00000862	eleven	NA	NA
GC_00000863	eleven	NA	NA
GC_00000864	eleven	NA	NA
GC_00000865	eleven	NA	NA
GC_00000866	eleven	NA	NA
GC_00000867	eleven	NA	NA
GC_00000868	eleven	NA	NA
GC_00000869	eleven	NA	NA
GC_00000870	eleven	NA	NA
GC_00000871	eleven	NA	NA
GC_00000872	eleven	NA	NA
GC_00000873	eleven	NA	NA
GC_00000874	eleven	NA	NA
GC_00000875	eleven	NA	NA
GC_00000876	eleven	NA	NA
GC_00000877	eleven	NA	NA
GC_00000878	eleven	NA	NA
GC_00000879	eleven	NA	NA
GC_00000880	eleven	NA	NA
GC_00000881	eleven	NA	NA
GC_00000882	eleven	NA	NA
GC_00000884	eleven	NA	NA
GC_00000885	eleven	NA	NA
GC_00000886	eleven	NA	NA
GC_00000887	eleven	NA	NA
GC_00000889	eleven	NA	NA
GC_00000894	eleven	NA	NA
GC_00000897	eleven	NA	NA
GC_00000899	eleven	NA	NA
GC_00000901	eleven	NA	NA
GC_00000902	eleven	NA	NA
GC_00000904	eleven	NA	NA
GC_00000907	eleven	NA	NA
GC_00000908	eleven	NA	NA
GC_00000910	eleven	NA	NA
GC_00000913	eleven	NA	NA
GC_00000915	eleven	NA	NA
GC_00000919	eleven	NA	NA
GC_00000920	eleven	NA	NA
GC_00000921	eleven	NA	NA
GC_00000923	eleven	NA	NA
GC_00000931	eleven	NA	NA
GC_00000936	eleven	NA	NA
GC_00000939	eleven	NA	NA
GC_00000940	eleven	NA	NA
GC_00000942	eleven	NA	NA
GC_00000944	eleven	NA	NA
GC_00000945	eleven	NA	NA
GC_00000949	eleven	NA	NA
GC_00000952	eleven	NA	NA
GC_00000953	eleven	NA	NA
GC_00000955	eleven	NA	NA
GC_00000958	eleven	NA	NA
GC_00000967	eleven	NA	NA
GC_00000969	eleven	NA	NA
GC_00000970	eleven	NA	NA
GC_00000974	eleven	NA	NA
GC_00000978	eleven	NA	NA
GC_00000982	eleven	NA	NA
GC_00000984	eleven	NA	NA
GC_00000990	eleven	NA	NA
GC_00001009	eleven	NA	NA
GC_00001023	eleven	NA	NA
GC_00001032	eleven	NA	NA
GC_00001036	eleven	NA	NA
GC_00001091	eleven	NA	NA
GC_00001214	eleven	NA	NA
GC_00001403	eleven	NA	NA
GC_00002309	genus_specific	Offshore	genus_specific_Offshore
GC_00002350	genus_specific	Offshore	genus_specific_Offshore
GC_00002370	genus_specific	Offshore	genus_specific_Offshore
GC_00002393	genus_specific	Offshore	genus_specific_Offshore
GC_00002414	genus_specific	Offshore	genus_specific_Offshore
GC_00002417	genus_specific	Offshore	genus_specific_Offshore
GC_00002447	genus_specific	Offshore	genus_specific_Offshore
GC_00002448	genus_specific	Offshore	genus_specific_Offshore
GC_00002454	genus_specific	Offshore	genus_specific_Offshore
GC_00002461	genus_specific	Offshore	genus_specific_Offshore
GC_00002462	genus_specific	Offshore	genus_specific_Offshore
GC_00002467	genus_specific	Offshore	genus_specific_Offshore
GC_00002475	genus_specific	Offshore	genus_specific_Offshore
GC_00002477	genus_specific	Offshore	genus_specific_Offshore
GC_00002482	genus_specific	Offshore	genus_specific_Offshore
GC_00002483	genus_specific	Offshore	genus_specific_Offshore
GC_00002493	genus_specific	Offshore	genus_specific_Offshore
GC_00002501	genus_specific	Offshore	genus_specific_Offshore
GC_00001983	genus_specific	Offshore	genus_specific_Offshore
GC_00002001	genus_specific	Offshore	genus_specific_Offshore
GC_00002015	genus_specific	Offshore	genus_specific_Offshore
GC_00002018	genus_specific	Offshore	genus_specific_Offshore
GC_00001915	genus_specific	Rare	genus_specific_Rare
GC_00001939	genus_specific	Rare	genus_specific_Rare
GC_00001944	genus_specific	Rare	genus_specific_Rare
GC_00001950	genus_specific	Rare	genus_specific_Rare
GC_00001955	genus_specific	Rare	genus_specific_Rare
GC_00001957	genus_specific	Rare	genus_specific_Rare
GC_00001961	genus_specific	Rare	genus_specific_Rare
GC_00001964	genus_specific	Rare	genus_specific_Rare
GC_00001965	genus_specific	Rare	genus_specific_Rare
GC_00001969	genus_specific	Rare	genus_specific_Rare
GC_00001974	genus_specific	Rare	genus_specific_Rare
GC_00001978	genus_specific	Rare	genus_specific_Rare
GC_00001981	genus_specific	Rare	genus_specific_Rare
GC_00001985	genus_specific	Rare	genus_specific_Rare
GC_00001989	genus_specific	Rare	genus_specific_Rare
GC_00001995	genus_specific	Rare	genus_specific_Rare
GC_00002009	genus_specific	Rare	genus_specific_Rare
GC_00002020	genus_specific	Rare	genus_specific_Rare
GC_00002512	genus_specific	Rare	genus_specific_Rare
GC_00002603	genus_specific	Rare	genus_specific_Rare
GC_00002655	genus_specific	Rare	genus_specific_Rare
GC_00002770	genus_specific	Rare	genus_specific_Rare
GC_00002793	genus_specific	Rare	genus_specific_Rare
GC_00002801	genus_specific	Rare	genus_specific_Rare
GC_00002826	genus_specific	Rare	genus_specific_Rare
GC_00002827	genus_specific	Rare	genus_specific_Rare
GC_00002831	genus_specific	Rare	genus_specific_Rare
GC_00002848	genus_specific	Rare	genus_specific_Rare
GC_00002859	genus_specific	Rare	genus_specific_Rare
GC_00002860	genus_specific	Rare	genus_specific_Rare
GC_00002863	genus_specific	Rare	genus_specific_Rare
GC_00002869	genus_specific	Rare	genus_specific_Rare
GC_00002881	genus_specific	Rare	genus_specific_Rare
GC_00002883	genus_specific	Rare	genus_specific_Rare
GC_00002888	genus_specific	Rare	genus_specific_Rare
GC_00002902	genus_specific	Rare	genus_specific_Rare
GC_00002921	genus_specific	Rare	genus_specific_Rare
GC_00002931	genus_specific	Rare	genus_specific_Rare
GC_00002941	genus_specific	Rare	genus_specific_Rare
GC_00002956	genus_specific	Rare	genus_specific_Rare
GC_00002965	genus_specific	Rare	genus_specific_Rare
GC_00002966	genus_specific	Rare	genus_specific_Rare
GC_00002973	genus_specific	Rare	genus_specific_Rare
GC_00002979	genus_specific	Rare	genus_specific_Rare
GC_00002991	genus_specific	Rare	genus_specific_Rare
GC_00002058	genus_specific	Coastal	genus_specific_Coastal
GC_00002087	genus_specific	Coastal	genus_specific_Coastal
GC_00002093	genus_specific	Coastal	genus_specific_Coastal
GC_00002115	genus_specific	Coastal	genus_specific_Coastal
GC_00002126	genus_specific	Coastal	genus_specific_Coastal
GC_00002141	genus_specific	Coastal	genus_specific_Coastal
GC_00002144	genus_specific	Coastal	genus_specific_Coastal
GC_00002148	genus_specific	Coastal	genus_specific_Coastal
GC_00002150	genus_specific	Coastal	genus_specific_Coastal
GC_00002151	genus_specific	Coastal	genus_specific_Coastal
GC_00002152	genus_specific	Coastal	genus_specific_Coastal
GC_00002153	genus_specific	Coastal	genus_specific_Coastal
GC_00002154	genus_specific	Coastal	genus_specific_Coastal
GC_00002157	genus_specific	Coastal	genus_specific_Coastal
GC_00002167	genus_specific	Coastal	genus_specific_Coastal
GC_00002171	genus_specific	Coastal	genus_specific_Coastal
GC_00002192	genus_specific	Coastal	genus_specific_Coastal
GC_00002199	genus_specific	Coastal	genus_specific_Coastal
GC_00002215	genus_specific	Coastal	genus_specific_Coastal
GC_00002218	genus_specific	Coastal	genus_specific_Coastal
GC_00002219	genus_specific	Coastal	genus_specific_Coastal
GC_00002224	genus_specific	Coastal	genus_specific_Coastal
GC_00002227	genus_specific	Coastal	genus_specific_Coastal
GC_00002228	genus_specific	Coastal	genus_specific_Coastal
GC_00002237	genus_specific	Coastal	genus_specific_Coastal
GC_00002243	genus_specific	Coastal	genus_specific_Coastal
GC_00002248	genus_specific	Coastal	genus_specific_Coastal
GC_00002250	genus_specific	Coastal	genus_specific_Coastal
GC_00002253	genus_specific	Coastal	genus_specific_Coastal
GC_00002254	genus_specific	Coastal	genus_specific_Coastal
GC_00002255	genus_specific	Coastal	genus_specific_Coastal
GC_00003589	genus_specific	Rare	genus_specific_Rare
GC_00003831	genus_specific	Rare	genus_specific_Rare
GC_00003999	genus_specific	Rare	genus_specific_Rare
GC_00001780	genus_specific	Offshore	genus_specific_Offshore
GC_00001868	genus_specific	Offshore	genus_specific_Offshore
GC_00001869	genus_specific	Offshore	genus_specific_Offshore
GC_00001883	genus_specific	Offshore	genus_specific_Offshore
GC_00001885	genus_specific	Offshore	genus_specific_Offshore
GC_00001888	genus_specific	Offshore	genus_specific_Offshore
GC_00001890	genus_specific	Offshore	genus_specific_Offshore
GC_00001909	genus_specific	Offshore	genus_specific_Offshore
GC_00001913	genus_specific	Offshore	genus_specific_Offshore
GC_00001289	genus_specific	Coastal	genus_specific_Coastal
GC_00002997	genus_specific	Offshore	genus_specific_Offshore
GC_00003050	genus_specific	Offshore	genus_specific_Offshore
GC_00003065	genus_specific	Offshore	genus_specific_Offshore
GC_00003316	genus_specific	Offshore	genus_specific_Offshore
GC_00003360	genus_specific	Offshore	genus_specific_Offshore
GC_00003400	genus_specific	Offshore	genus_specific_Offshore
GC_00003402	genus_specific	Offshore	genus_specific_Offshore
GC_00003405	genus_specific	Offshore	genus_specific_Offshore
GC_00003409	genus_specific	Offshore	genus_specific_Offshore
GC_00003430	genus_specific	Offshore	genus_specific_Offshore
GC_00003433	genus_specific	Offshore	genus_specific_Offshore
GC_00003439	genus_specific	Offshore	genus_specific_Offshore
GC_00003445	genus_specific	Offshore	genus_specific_Offshore
GC_00003448	genus_specific	Offshore	genus_specific_Offshore
GC_00003450	genus_specific	Offshore	genus_specific_Offshore
GC_00003462	genus_specific	Offshore	genus_specific_Offshore
GC_00003466	genus_specific	Offshore	genus_specific_Offshore
GC_00003481	genus_specific	Offshore	genus_specific_Offshore
GC_00003484	genus_specific	Offshore	genus_specific_Offshore
GC_00003487	genus_specific	Offshore	genus_specific_Offshore
GC_00003493	genus_specific	Offshore	genus_specific_Offshore
GC_00003508	genus_specific	Offshore	genus_specific_Offshore
GC_00003514	genus_specific	Offshore	genus_specific_Offshore
GC_00003516	genus_specific	Offshore	genus_specific_Offshore
GC_00003517	genus_specific	Offshore	genus_specific_Offshore
GC_00003529	genus_specific	Offshore	genus_specific_Offshore
GC_00003531	genus_specific	Offshore	genus_specific_Offshore
GC_00003532	genus_specific	Offshore	genus_specific_Offshore
GC_00003534	genus_specific	Offshore	genus_specific_Offshore
GC_00003543	genus_specific	Offshore	genus_specific_Offshore
GC_00003545	genus_specific	Offshore	genus_specific_Offshore
GC_00003548	genus_specific	Offshore	genus_specific_Offshore
GC_00003553	genus_specific	Offshore	genus_specific_Offshore
GC_00003554	genus_specific	Offshore	genus_specific_Offshore
GC_00003557	genus_specific	Offshore	genus_specific_Offshore
GC_00003561	genus_specific	Offshore	genus_specific_Offshore
GC_00003562	genus_specific	Offshore	genus_specific_Offshore
GC_00003573	genus_specific	Offshore	genus_specific_Offshore
GC_00003575	genus_specific	Offshore	genus_specific_Offshore
GC_00003580	genus_specific	Offshore	genus_specific_Offshore
GC_00003583	genus_specific	Offshore	genus_specific_Offshore
GC_00003598	genus_specific	Offshore	genus_specific_Offshore
GC_00003604	genus_specific	Offshore	genus_specific_Offshore
GC_00003608	genus_specific	Offshore	genus_specific_Offshore
GC_00003619	genus_specific	Offshore	genus_specific_Offshore
GC_00003624	genus_specific	Offshore	genus_specific_Offshore
GC_00003636	genus_specific	Offshore	genus_specific_Offshore
GC_00003637	genus_specific	Offshore	genus_specific_Offshore
GC_00003639	genus_specific	Offshore	genus_specific_Offshore
GC_00003644	genus_specific	Offshore	genus_specific_Offshore
GC_00003659	genus_specific	Offshore	genus_specific_Offshore
GC_00003678	genus_specific	Offshore	genus_specific_Offshore
GC_00003679	genus_specific	Offshore	genus_specific_Offshore
GC_00003683	genus_specific	Offshore	genus_specific_Offshore
GC_00003695	genus_specific	Offshore	genus_specific_Offshore
GC_00003701	genus_specific	Offshore	genus_specific_Offshore
GC_00003717	genus_specific	Offshore	genus_specific_Offshore
GC_00003718	genus_specific	Offshore	genus_specific_Offshore
GC_00003725	genus_specific	Offshore	genus_specific_Offshore
GC_00003760	genus_specific	Offshore	genus_specific_Offshore
GC_00003764	genus_specific	Offshore	genus_specific_Offshore
GC_00003769	genus_specific	Offshore	genus_specific_Offshore
GC_00003802	genus_specific	Offshore	genus_specific_Offshore
GC_00003809	genus_specific	Offshore	genus_specific_Offshore
GC_00003824	genus_specific	Offshore	genus_specific_Offshore
GC_00003834	genus_specific	Offshore	genus_specific_Offshore
GC_00003837	genus_specific	Offshore	genus_specific_Offshore
GC_00003840	genus_specific	Offshore	genus_specific_Offshore
GC_00003853	genus_specific	Offshore	genus_specific_Offshore
GC_00003855	genus_specific	Offshore	genus_specific_Offshore
GC_00003875	genus_specific	Offshore	genus_specific_Offshore
GC_00003892	genus_specific	Offshore	genus_specific_Offshore
GC_00003897	genus_specific	Offshore	genus_specific_Offshore
GC_00003901	genus_specific	Offshore	genus_specific_Offshore
GC_00003903	genus_specific	Offshore	genus_specific_Offshore
GC_00003918	genus_specific	Offshore	genus_specific_Offshore
GC_00003939	genus_specific	Offshore	genus_specific_Offshore
GC_00003941	genus_specific	Offshore	genus_specific_Offshore
GC_00003942	genus_specific	Offshore	genus_specific_Offshore
GC_00003946	genus_specific	Offshore	genus_specific_Offshore
GC_00003960	genus_specific	Offshore	genus_specific_Offshore
GC_00003971	genus_specific	Offshore	genus_specific_Offshore
GC_00003979	genus_specific	Offshore	genus_specific_Offshore
GC_00003980	genus_specific	Offshore	genus_specific_Offshore
GC_00004001	genus_specific	Offshore	genus_specific_Offshore
GC_00004006	genus_specific	Offshore	genus_specific_Offshore
GC_00004010	genus_specific	Offshore	genus_specific_Offshore
GC_00004011	genus_specific	Offshore	genus_specific_Offshore
GC_00004014	genus_specific	Offshore	genus_specific_Offshore
GC_00004015	genus_specific	Offshore	genus_specific_Offshore
GC_00004018	genus_specific	Offshore	genus_specific_Offshore
GC_00004028	genus_specific	Offshore	genus_specific_Offshore
GC_00004036	genus_specific	Offshore	genus_specific_Offshore
GC_00004037	genus_specific	Offshore	genus_specific_Offshore
GC_00004051	genus_specific	Offshore	genus_specific_Offshore
GC_00000006	multilineage	NA	 
GC_00000036	multilineage	NA	 
GC_00000440	multilineage	NA	 
GC_00000486	multilineage	NA	 
GC_00000586	multilineage	NA	 
GC_00000684	multilineage	NA	 
GC_00000793	multilineage	NA	 
GC_00000817	multilineage	NA	 
GC_00000822	multilineage	NA	 
GC_00000827	multilineage	NA	 
GC_00000837	multilineage	NA	 
GC_00000842	multilineage	NA	 
GC_00000843	multilineage	NA	 
GC_00000849	multilineage	NA	 
GC_00000883	multilineage	NA	 
GC_00000888	multilineage	NA	 
GC_00000890	multilineage	NA	 
GC_00000892	multilineage	NA	 
GC_00000893	multilineage	NA	 
GC_00000895	multilineage	NA	 
GC_00000896	multilineage	NA	 
GC_00000898	multilineage	NA	 
GC_00000900	multilineage	NA	 
GC_00000903	multilineage	NA	 
GC_00000905	multilineage	NA	 
GC_00000909	multilineage	NA	 
GC_00000911	multilineage	NA	 
GC_00000912	multilineage	NA	 
GC_00000914	multilineage	NA	 
GC_00000916	multilineage	NA	 
GC_00000917	multilineage	NA	 
GC_00000918	multilineage	NA	 
GC_00000924	multilineage	NA	 
GC_00000928	multilineage	NA	 
GC_00000929	multilineage	NA	 
GC_00000930	multilineage	NA	 
GC_00000932	multilineage	NA	 
GC_00000933	multilineage	NA	 
GC_00000934	multilineage	NA	 
GC_00000935	multilineage	NA	 
GC_00000937	multilineage	NA	 
GC_00000938	multilineage	NA	 
GC_00000941	multilineage	NA	 
GC_00000943	multilineage	NA	 
GC_00000947	multilineage	NA	 
GC_00000960	multilineage	NA	 
GC_00000965	multilineage	NA	 
GC_00000968	multilineage	NA	 
GC_00000971	multilineage	NA	 
GC_00000972	multilineage	NA	 
GC_00000973	multilineage	NA	 
GC_00000980	multilineage	NA	 
GC_00000985	multilineage	NA	 
GC_00000986	multilineage	NA	 
GC_00000988	multilineage	NA	 
GC_00000994	multilineage	NA	 
GC_00000998	multilineage	NA	 
GC_00001002	multilineage	NA	 
GC_00001004	multilineage	NA	 
GC_00001006	multilineage	NA	 
GC_00001007	multilineage	NA	 
GC_00001008	multilineage	NA	 
GC_00001011	multilineage	NA	 
GC_00001012	multilineage	NA	 
GC_00001013	multilineage	NA	 
GC_00001015	multilineage	NA	 
GC_00001026	multilineage	NA	 
GC_00001033	multilineage	NA	 
GC_00001034	multilineage	NA	 
GC_00001040	multilineage	NA	 
GC_00001042	multilineage	NA	 
GC_00001045	multilineage	NA	 
GC_00001057	multilineage	NA	 
GC_00001061	multilineage	NA	 
GC_00001068	multilineage	NA	 
GC_00001071	multilineage	NA	 
GC_00001072	multilineage	NA	 
GC_00001073	multilineage	NA	 
GC_00001077	multilineage	NA	 
GC_00001098	multilineage	Coastal	multilineage_Coastal
GC_00001118	multilineage	NA	 
